fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,density,pH,sulphates,alcohol,Body_tmp,Vibrancy_tmp,Sweetness,Nuance,Tannicity,Body,Vibrancy
9.9,0.74,0.19,5.8,0.111,0.99878,3.14,0.55,9.4,5.19939,3.4925,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
9.9,0.72,0.55,1.7,0.136,0.99752,3.35,0.94,10.0,5.49876,3.6300000000000003,Dry,Intense,Robust,Medium,Live
6.2,0.39,0.43,2.0,0.071,0.99428,3.45,0.87,11.2,6.09714,2.6174999999999997,Semi-Dry,"Complex,Spicy",Robust,Medium,Liveliness
6.6,0.44,0.15,2.1,0.076,0.9957,3.32,0.62,9.3,5.14785,2.6275,Semi-Dry,"Complex,Spicy","Balanced,Structured",Light,Liveliness
9.6,0.38,0.42,1.9,0.071,0.99659,3.15,0.75,10.5,5.748295,3.3875,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
10.2,0.33,0.46,1.9,0.081,0.99628,3.1,0.48,10.4,5.69814,3.5225,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
8.8,0.27,0.46,2.1,0.095,0.99488,3.26,0.56,11.3,6.1474400000000005,3.1975000000000002,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.9,0.57,0.31,2.0,0.079,0.99677,3.29,0.69,9.5,5.248385,3.0175,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.2,0.34,0.37,1.9,0.057,0.99408,3.23,0.81,12.0,6.49704,3.0349999999999997,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
8.2,0.4,0.31,1.9,0.082,0.996,3.24,0.69,10.6,5.798,3.0375,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
9.0,0.39,0.4,1.3,0.044,0.99478,3.2,0.83,10.9,5.94739,3.2475000000000005,Dry,Simple,"Balanced,Structured",Medium,Live
8.1,0.53,0.22,2.2,0.078,0.99678,3.26,0.46,9.6,5.2983899999999995,3.0275,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
10.5,0.36,0.47,2.2,0.074,0.99638,3.23,0.76,12.0,6.49819,3.64,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
12.6,0.39,0.49,2.5,0.08,0.9992,3.07,0.82,10.3,5.6496,4.1375,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
9.2,0.46,0.23,2.6,0.091,0.99922,3.15,0.51,9.4,5.19961,3.2600000000000002,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.5,0.58,0.03,4.1,0.08,0.99592,3.02,0.47,9.2,5.09796,2.7824999999999998,Sweet,"Complex,Spicy",Soft,Light,Live
9.0,0.58,0.25,2.0,0.104,0.99769,3.27,0.72,9.6,5.298845,3.275,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.1,0.42,0.0,1.8,0.044,0.99157,3.68,0.73,13.6,7.2957849999999995,2.3,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Liveliness
7.7,0.18,0.34,2.7,0.066,0.9947,3.37,0.78,11.8,6.39735,2.8975,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.8,0.815,0.01,2.6,0.074,0.99621,3.38,0.62,10.8,5.898105,3.0012499999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
10.2,0.23,0.37,2.2,0.057,0.99614,3.23,0.49,9.3,5.148070000000001,3.5075,Semi-Dry,Simple,Soft,Light,Live
6.0,0.33,0.32,12.9,0.054,0.99572,3.3,0.56,11.5,6.24786,2.4875,Sweet,Simple,"Balanced,Structured",Medium,Liveliness
7.8,0.55,0.0,1.7,0.07,0.99659,3.26,0.64,9.4,5.198295,2.9025,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.1,0.73,0.0,2.5,0.081,0.99798,3.38,0.46,9.6,5.29899,3.0525,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
6.5,0.67,0.0,4.3,0.057,0.99488,3.45,0.56,11.8,6.3974400000000005,2.6550000000000002,Sweet,Simple,"Balanced,Structured",Medium,Live
7.5,0.61,0.2,1.7,0.076,0.99494,3.1,0.4,9.3,5.14747,2.8524999999999996,Dry,"Complex,Spicy",Soft,Light,Live
9.8,0.37,0.39,2.5,0.079,0.99729,3.16,0.59,9.8,5.398645,3.43,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
9.0,0.4,0.41,2.0,0.058,0.99414,3.22,0.6,12.2,6.5970699999999995,3.2575000000000003,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Live
8.3,0.56,0.22,2.4,0.082,0.9983,3.37,0.62,9.5,5.24915,3.1125000000000007,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.9,0.29,0.25,13.4,0.067,0.99721,3.33,0.54,10.3,5.648605000000001,2.4425,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
7.4,0.74,0.07,1.7,0.086,0.99502,3.12,0.48,10.0,5.49751,2.8325000000000005,Dry,"Complex,Spicy",Soft,Medium,Live
6.9,0.41,0.33,2.2,0.081,0.9949,3.41,0.75,11.1,6.0474499999999995,2.7625,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.5,0.58,0.14,2.2,0.077,0.9963,3.28,0.59,9.8,5.39815,2.875,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.1,0.72,0.0,1.8,0.123,0.99627,3.45,0.58,9.8,5.398135,2.8175,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
7.9,0.66,0.0,1.4,0.096,0.99569,3.43,0.58,9.5,5.247845,2.9975,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.8,0.7,0.06,1.9,0.079,0.99628,3.4,0.69,10.9,5.94814,2.99,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.1,0.64,0.02,2.4,0.069,0.99358,3.47,0.45,11.0,5.99679,2.5574999999999997,Semi-Dry,"Complex,Spicy",Soft,Medium,Liveliness
7.5,0.59,0.22,1.8,0.082,0.99499,3.1,0.42,9.2,5.097494999999999,2.8525,Semi-Dry,"Complex,Spicy",Soft,Light,Live
7.0,0.58,0.28,4.8,0.085,0.99633,3.32,0.7,11.0,5.998165,2.795,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
8.6,0.635,0.68,1.8,0.403,0.99632,3.02,1.15,9.3,5.148160000000001,3.2337499999999997,Semi-Dry,Intense,Robust,Light,Live
6.3,1.02,0.0,2.0,0.083,0.99437,3.59,0.55,11.2,6.097185,2.7275,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
9.8,0.45,0.38,2.5,0.081,0.99726,3.15,0.58,9.8,5.398630000000001,3.4450000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.2,0.78,0.0,2.2,0.089,0.9978,3.37,0.46,9.6,5.2989,3.0874999999999995,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
8.5,0.37,0.32,1.8,0.066,0.99456,3.38,0.72,11.8,6.39728,3.1425,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
10.4,0.43,0.5,2.3,0.068,0.996,3.1,0.87,11.4,6.198,3.6075,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
6.9,0.41,0.31,2.0,0.079,0.99668,3.47,0.55,9.5,5.24834,2.7725,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.5,0.49,0.03,1.8,0.044,0.9908,3.5,0.82,14.0,7.4954,2.38,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Liveliness
5.0,0.38,0.01,1.6,0.048,0.99084,3.7,0.75,14.0,7.49542,2.2725,Dry,Simple,"Balanced,Structured",Full-Bodied,Liveliness
7.3,0.44,0.2,1.6,0.049,0.9935,3.38,0.57,11.7,6.34675,2.83,Dry,Simple,"Balanced,Structured",Medium,Live
5.9,0.46,0.0,1.9,0.077,0.99385,3.5,0.53,11.2,6.096925,2.465,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
7.5,0.58,0.2,2.0,0.073,0.99494,3.1,0.43,9.3,5.14747,2.8449999999999998,Semi-Dry,"Complex,Spicy",Soft,Light,Live
7.8,0.58,0.13,2.1,0.102,0.9944,3.24,0.53,11.2,6.0972,2.9375,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.5,0.4,0.4,6.3,0.05,0.99566,3.28,0.56,12.0,6.49783,3.145,Sweet,Simple,"Balanced,Structured",Medium,Live
7.0,0.69,0.0,1.9,0.114,0.99636,3.35,0.6,9.7,5.348179999999999,2.76,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
9.8,0.3,0.39,1.7,0.062,0.9948,3.14,0.57,11.5,6.2474,3.4075000000000006,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.9,0.765,0.0,2.0,0.084,0.99619,3.33,0.68,10.9,5.948095,2.9987500000000002,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.7,0.63,0.28,2.7,0.096,0.99734,3.26,0.63,10.2,5.598669999999999,3.2175,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.0,0.42,0.19,2.3,0.071,0.99476,3.39,0.56,10.9,5.94738,2.75,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
11.3,0.37,0.5,1.8,0.09,0.99734,3.15,0.57,10.5,5.74867,3.83,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
7.1,0.16,0.44,2.5,0.068,0.99328,3.35,0.54,12.4,6.69664,2.7625,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
8.0,0.6,0.08,2.6,0.056,0.99286,3.22,0.37,13.0,6.99643,2.975,Semi-Dry,Simple,Soft,Full-Bodied,Live
7.6,0.74,0.0,1.9,0.1,0.99521,3.36,0.59,11.0,5.997605,2.925,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.9,0.395,0.13,2.4,0.056,0.99362,3.62,0.67,12.4,6.69681,2.51125,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Liveliness
7.5,0.755,0.0,1.9,0.084,0.99672,3.34,0.49,9.7,5.34836,2.89875,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
7.2,0.53,0.14,2.1,0.064,0.99323,3.35,0.61,12.1,6.546615,2.805,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
5.7,0.6,0.0,1.4,0.063,0.99191,3.45,0.56,12.2,6.595955,2.4375,Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Liveliness
7.6,1.58,0.0,2.1,0.137,0.99476,3.5,0.4,10.9,5.94738,3.17,Semi-Dry,Intense,Soft,Medium,Live
5.2,0.645,0.0,2.15,0.08,0.99444,3.78,0.61,12.5,6.74722,2.40625,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Liveliness
6.7,0.86,0.07,2.0,0.1,0.99598,3.6,0.74,11.7,6.347989999999999,2.8075,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
9.1,0.37,0.32,2.1,0.064,0.99576,3.3,0.8,11.2,6.09788,3.2725,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.0,0.28,0.44,1.8,0.081,0.99501,3.36,0.66,11.2,6.097505,3.0199999999999996,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.6,0.79,0.21,2.3,0.087,0.9955,3.12,0.44,9.2,5.09775,2.9300000000000006,Semi-Dry,"Complex,Spicy",Soft,Light,Live
6.8,0.68,0.09,3.9,0.068,0.99524,3.41,0.52,11.1,6.04762,2.745,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
7.0,0.62,0.1,1.4,0.071,0.996,3.28,0.61,9.2,5.098,2.75,Dry,"Complex,Spicy","Balanced,Structured",Light,Live
6.5,0.51,0.15,3.0,0.064,0.9929,3.33,0.59,12.8,6.896450000000001,2.6225,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Liveliness
8.0,1.18,0.21,1.9,0.083,0.99532,3.34,0.47,10.5,5.74766,3.1825,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
7.0,0.36,0.21,2.3,0.086,0.99558,3.4,0.54,10.1,5.54779,2.7425,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.0,0.36,0.21,2.4,0.086,0.99556,3.4,0.53,10.1,5.5477799999999995,2.7425,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.4,0.74,0.0,1.2,0.041,0.99258,4.01,0.59,12.5,6.74629,2.5375,Dry,Simple,"Balanced,Structured",Full-Bodied,Liveliness
9.9,0.44,0.46,2.2,0.091,0.99638,3.18,0.69,11.9,6.44819,3.495,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
9.1,0.76,0.68,1.7,0.414,0.99652,2.9,1.33,9.1,5.04826,3.36,Dry,Intense,Robust,Light,Live
9.7,0.66,0.34,2.6,0.094,0.99796,3.26,0.66,10.1,5.54898,3.4899999999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.0,0.74,0.0,1.2,0.041,0.99258,4.01,0.59,12.5,6.74629,2.4375,Dry,Simple,"Balanced,Structured",Full-Bodied,Liveliness
9.1,0.34,0.42,1.8,0.058,0.99392,3.18,0.55,11.4,6.19696,3.26,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
9.1,0.36,0.39,1.8,0.06,0.99495,3.18,0.82,11.0,5.997475,3.2575,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.5,0.52,0.11,1.8,0.073,0.9955,3.34,0.52,9.3,5.14775,2.6174999999999997,Semi-Dry,"Complex,Spicy","Balanced,Structured",Light,Liveliness
7.8,0.87,0.26,3.8,0.107,0.99668,3.26,0.46,9.2,5.098339999999999,3.0475,Sweet,"Complex,Spicy",Soft,Light,Live
8.4,0.39,0.1,1.7,0.075,0.99581,3.09,0.43,9.7,5.347905,2.995,Dry,"Complex,Spicy",Soft,Medium,Live
9.1,0.775,0.22,2.2,0.079,0.9976,3.18,0.51,9.6,5.2988,3.31875,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.2,0.835,0.0,2.0,0.166,0.99608,3.39,0.52,10.0,5.49804,2.85625,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
6.6,0.58,0.02,2.4,0.069,0.99387,3.38,0.66,12.6,6.7969349999999995,2.6449999999999996,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
7.6,0.54,0.02,1.7,0.085,0.99589,3.37,0.51,10.4,5.697945,2.8825000000000003,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
11.5,0.42,0.48,2.6,0.077,0.99852,3.09,0.53,11.0,5.99926,3.8725,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
8.2,0.44,0.24,2.3,0.063,0.99613,3.25,0.53,10.2,5.598065,3.0324999999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.1,0.59,0.01,2.1,0.056,0.99472,3.52,0.56,11.4,6.19736,2.5549999999999997,Semi-Dry,Simple,"Balanced,Structured",Medium,Liveliness
6.9,0.57,0.0,2.8,0.081,0.99518,3.41,0.52,10.8,5.89759,2.72,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
9.0,0.6,0.29,2.0,0.069,0.99654,3.34,0.57,10.0,5.49827,3.3074999999999997,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.2,0.62,0.01,2.3,0.065,0.99332,3.32,0.51,11.8,6.396660000000001,2.7875,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.2,0.58,0.03,2.3,0.077,0.99568,3.35,0.52,10.0,5.49784,2.79,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.1,0.32,0.25,1.8,0.086,0.99464,3.36,0.44,10.1,5.54732,2.5075,Semi-Dry,"Complex,Spicy",Soft,Medium,Liveliness
6.1,0.34,0.25,1.8,0.084,0.99464,3.36,0.44,10.1,5.54732,2.5124999999999997,Semi-Dry,"Complex,Spicy",Soft,Medium,Liveliness
7.3,0.43,0.24,2.5,0.078,0.99648,3.6,0.59,11.1,6.04824,2.8925,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.4,0.64,0.17,5.4,0.168,0.99736,3.28,0.5,9.5,5.24868,2.8725,Sweet,Intense,Soft,Medium,Live
9.2,0.54,0.31,2.3,0.112,0.99699,3.24,0.56,10.9,5.948495,3.3225,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
8.3,0.85,0.14,2.5,0.093,0.99724,3.36,0.54,10.1,5.54862,3.1625,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.0,0.83,0.27,2.0,0.08,0.99652,3.29,0.48,9.8,5.3982600000000005,3.0975,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
7.2,0.605,0.02,1.9,0.096,0.995,3.46,0.53,11.8,6.3975,2.82125,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.8,0.5,0.09,2.2,0.115,0.9971,3.18,0.62,9.5,5.24855,2.8925,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
7.3,0.74,0.08,1.7,0.094,0.99576,3.24,0.5,9.8,5.397880000000001,2.84,Dry,"Complex,Spicy",Soft,Medium,Live
6.9,0.54,0.3,2.2,0.088,0.99725,3.25,1.18,10.5,5.748625,2.7475,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
8.0,0.77,0.32,2.1,0.079,0.99656,3.27,0.5,9.8,5.398280000000001,3.09,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
6.6,0.61,0.0,1.6,0.069,0.99396,3.33,0.37,10.4,5.69698,2.635,Dry,"Complex,Spicy",Soft,Medium,Liveliness
7.5,0.58,0.56,3.1,0.153,0.99476,3.21,1.03,11.6,6.2973799999999995,2.9625000000000004,Semi-Dry,Intense,Robust,Medium,Live
7.7,0.75,0.27,3.8,0.11,0.99664,3.24,0.45,9.3,5.14832,2.9899999999999998,Sweet,"Complex,Spicy",Soft,Medium,Live
6.8,0.815,0.0,1.2,0.267,0.99471,3.32,0.51,9.8,5.397355,2.73375,Dry,Intense,"Balanced,Structured",Medium,Live
7.2,0.56,0.26,2.0,0.083,0.99586,3.26,0.52,9.9,5.44793,2.82,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.2,0.885,0.2,1.4,0.086,0.9946,3.11,0.46,10.0,5.4973,3.0987499999999994,Dry,"Complex,Spicy",Soft,Medium,Live
5.2,0.49,0.26,2.3,0.09,0.9953,3.71,0.62,12.2,6.59765,2.415,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Liveliness
7.2,0.45,0.15,2.0,0.078,0.99609,3.29,0.51,9.9,5.4480450000000005,2.7725,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.83,0.09,1.8,0.074,0.99534,3.38,0.45,9.6,5.29767,2.775,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
7.1,0.755,0.15,1.8,0.107,0.99593,3.19,0.5,9.5,5.247965,2.7987499999999996,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
8.0,0.81,0.25,3.4,0.076,0.99668,3.19,0.42,9.2,5.098339999999999,3.0625,Semi-Dry,"Complex,Spicy",Soft,Light,Live
6.6,0.64,0.31,6.1,0.083,0.99718,3.35,0.68,10.3,5.64859,2.7249999999999996,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.7,0.48,0.02,2.2,0.08,0.99524,3.1,0.53,9.7,5.34762,2.5749999999999997,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
6.0,0.49,0.0,2.3,0.068,0.99292,3.58,0.59,12.5,6.74646,2.5175,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Liveliness
8.0,0.64,0.22,2.4,0.094,0.99612,3.37,0.58,11.0,5.99806,3.0575,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.1,0.62,0.06,1.3,0.07,0.9942,3.17,0.48,9.8,5.3971,2.7375,Dry,"Complex,Spicy",Soft,Medium,Live
8.0,0.52,0.25,2.0,0.078,0.99612,3.3,0.48,10.2,5.598059999999999,3.0175,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
6.4,0.57,0.14,3.9,0.07,0.99669,3.32,0.48,9.2,5.098344999999999,2.6075,Sweet,"Complex,Spicy",Soft,Light,Liveliness
8.6,0.685,0.1,1.6,0.092,0.99745,3.31,0.65,9.55,5.273725000000001,3.17375,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.7,0.675,0.1,1.6,0.09,0.99745,3.31,0.65,9.55,5.273725000000001,3.19625,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.3,0.59,0.26,2.0,0.08,0.99584,3.28,0.52,9.9,5.44792,2.8575,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.0,0.6,0.12,2.2,0.083,0.9966,3.52,0.62,10.2,5.5983,2.81,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.2,0.67,0.0,2.2,0.068,0.9956,3.42,0.72,11.1,6.0478,2.8225,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.6,0.3,0.42,2.0,0.052,0.9963,3.44,0.82,11.9,6.44815,2.94,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
7.2,0.33,0.33,1.7,0.061,0.996,3.23,1.1,10.0,5.498,2.7725,Dry,"Complex,Spicy",Robust,Medium,Live
8.0,0.5,0.39,2.6,0.082,0.9985,3.43,0.62,10.7,5.84925,3.08,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.7,0.28,0.3,2.0,0.062,0.9952,3.28,0.9,11.3,6.147600000000001,2.89,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
8.1,0.29,0.36,2.2,0.048,0.995,3.27,1.01,12.4,6.6975,3.0049999999999994,Semi-Dry,Simple,Robust,Full-Bodied,Live
6.6,0.96,0.0,1.8,0.082,0.9936,3.5,0.44,11.9,6.4468000000000005,2.7649999999999997,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
6.4,0.47,0.4,2.4,0.071,0.9963,3.56,0.73,10.6,5.79815,2.7075,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
9.9,0.57,0.25,2.0,0.104,0.9963,3.04,0.9,10.1,5.54815,3.4400000000000004,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
6.2,0.58,0.0,1.6,0.065,0.9966,3.56,0.84,9.4,5.198300000000001,2.585,Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
7.3,0.34,0.33,2.5,0.064,0.9952,3.35,0.77,12.1,6.5476,2.83,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
7.7,0.64,0.21,2.2,0.077,0.9956,3.27,0.45,9.9,5.4478,2.955,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
7.5,0.4,0.18,1.6,0.079,0.9965,3.34,0.58,9.4,5.19825,2.855,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.0,0.54,0.0,2.1,0.079,0.9956,3.39,0.84,11.4,6.1978,2.7325,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.4,0.53,0.09,3.9,0.123,0.9968,3.5,0.67,11.0,5.9984,2.63,Sweet,Intense,"Balanced,Structured",Medium,Liveliness
7.7,0.23,0.37,1.8,0.046,0.9971,3.41,0.71,12.1,6.54855,2.9275,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Live
7.6,0.41,0.33,2.5,0.078,0.9957,3.3,0.58,11.2,6.097849999999999,2.91,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.8,0.64,0.0,1.9,0.072,0.9962,3.31,0.63,11.0,5.9981,2.9375,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.9,0.18,0.4,2.2,0.049,0.996,3.33,0.93,11.3,6.148000000000001,2.9525,Semi-Dry,Simple,Robust,Medium,Live
7.4,0.41,0.24,1.8,0.066,0.9956,3.37,0.62,10.4,5.6978,2.8550000000000004,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.6,0.43,0.31,2.1,0.069,0.9958,3.26,0.54,9.9,5.447900000000001,2.9,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.9,0.44,0.0,1.6,0.042,0.9944,3.48,0.85,11.7,6.3472,2.455,Dry,Simple,"Balanced,Structured",Medium,Liveliness
6.1,0.4,0.16,1.8,0.069,0.9955,3.42,0.74,10.1,5.54775,2.52,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
10.0,0.38,0.38,1.6,0.169,0.99914,3.15,0.65,8.5,4.74957,3.4775000000000005,Dry,Intense,"Balanced,Structured",Light,Live
6.8,0.915,0.29,4.8,0.07,0.99577,3.53,0.54,11.1,6.047885,2.8837499999999996,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
7.0,0.59,0.0,1.7,0.052,0.996,3.41,0.47,10.3,5.648000000000001,2.75,Dry,Simple,Soft,Medium,Live
7.3,0.67,0.02,2.2,0.072,0.99566,3.32,0.68,11.0666666666667,6.03116333333335,2.8274999999999997,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.4,0.785,0.19,5.2,0.094,0.99713,3.16,0.52,9.56666666666667,5.281898333333335,2.88375,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.9,0.58,0.2,1.75,0.058,0.99322,3.38,0.49,11.7,6.34661,2.765,Semi-Dry,Simple,Soft,Medium,Live
7.3,0.67,0.02,2.2,0.072,0.99566,3.32,0.68,11.1,6.047829999999999,2.8274999999999997,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.4,0.785,0.19,5.2,0.094,0.99713,3.16,0.52,9.6,5.298565,2.88375,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.67,0.0,1.9,0.08,0.99701,3.4,0.74,9.7,5.348504999999999,2.7175,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.9,0.58,0.01,1.9,0.08,0.99683,3.4,0.73,9.7,5.348414999999999,2.7225,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.2,0.38,0.31,2.0,0.056,0.99472,3.23,0.76,11.3,6.147360000000001,2.78,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
7.8,0.32,0.44,2.7,0.104,0.99732,3.33,0.78,11.0,5.99866,2.9724999999999997,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.6,0.58,0.02,2.0,0.062,0.99374,3.35,0.76,11.6,6.29687,2.6374999999999997,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
11.7,0.45,0.63,2.2,0.073,0.99974,3.21,0.69,10.9,5.94987,3.9974999999999996,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
6.5,0.9,0.0,1.6,0.052,0.99467,3.5,0.63,10.9,5.947335,2.725,Dry,Simple,"Balanced,Structured",Medium,Live
6.0,0.54,0.06,1.8,0.05,0.99236,3.3,0.5,10.55,5.77118,2.4749999999999996,Semi-Dry,Simple,Soft,Medium,Liveliness
8.4,0.29,0.4,1.7,0.067,0.99603,3.39,0.6,10.5,5.748015,3.12,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.9,0.2,0.35,1.7,0.054,0.99458,3.32,0.8,11.9,6.447290000000001,2.9425,Dry,Simple,"Balanced,Structured",Medium,Live
