fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,density,pH,sulphates,alcohol,Body_tmp,Vibrancy_tmp,Sweetness,Nuance,Tannicity,Body,Vibrancy
5.3,0.3,0.2,1.1,0.077,0.9944,3.3,0.54,8.7,4.8472,2.275,Dry,Intense,"Balanced,Structured",Light,Liveliness
8.0,0.26,0.36,2.0,0.054,0.992,3.09,0.72,11.6,6.295999999999999,2.9274999999999998,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
7.0,0.21,0.28,7.5,0.07,0.9966,3.34,0.55,9.4,5.198300000000001,2.7075,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
6.7,0.26,0.26,4.0,0.079,0.9956,3.31,0.68,9.5,5.2478,2.6325,Semi-Dry,Intense,Robust,Medium,Live
6.7,0.26,0.26,4.1,0.073,0.9956,3.3,0.67,9.5,5.2478,2.63,Semi-Dry,Intense,Robust,Medium,Live
8.1,0.26,0.37,1.9,0.072,0.9949,3.37,0.7,10.9,5.94745,3.0249999999999995,Semi-Dry,Intense,Robust,Medium,Brilliant
6.4,0.3,0.51,5.5,0.048,0.9942,3.08,0.45,9.1,5.0470999999999995,2.5725,Semi-Dry,"Complex,Spicy","Balanced,Structured",Light,Live
7.5,0.19,0.34,2.6,0.037,0.9923,3.1,0.49,11.1,6.04615,2.7825,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.8,0.33,0.44,6.35,0.024,0.9917,2.96,0.4,12.6,6.79585,3.1325000000000003,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Brilliant
6.9,0.2,0.36,1.5,0.031,0.9931,3.35,0.56,11.0,5.99655,2.7025,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.0,0.37,0.32,1.6,0.04,0.992,3.0,0.55,11.3,6.146000000000001,2.9225,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.2,0.29,0.33,9.1,0.036,0.9953,2.96,0.4,10.9,5.94765,2.9449999999999994,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.7,0.34,0.3,8.0,0.048,0.9951,2.97,0.47,10.9,5.947550000000001,2.8275000000000006,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.2,0.55,0.45,12.0,0.049,0.9974,3.17,0.5,9.3,5.148700000000001,2.5925000000000002,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.4,0.4,0.19,3.2,0.033,0.9904,3.22,0.54,12.7,6.845199999999999,2.5525,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
7.5,0.28,0.33,7.7,0.048,0.9974,3.37,0.59,10.1,5.5487,2.87,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.8,0.26,0.44,1.3,0.037,0.9944,3.18,0.65,10.0,5.4972,2.92,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
6.5,0.26,0.34,16.3,0.051,1.0004,3.49,0.42,9.8,5.4002,2.6475,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.3,0.34,0.29,6.2,0.046,0.9952,3.29,0.53,10.1,5.5476,2.5549999999999997,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.15,0.33,4.7,0.059,0.9956,3.43,0.39,9.0,4.9978,2.6775,Semi-Dry,Intense,"Balanced,Structured",Light,Live
7.0,0.24,0.32,1.3,0.037,0.992,3.17,0.42,11.2,6.096,2.6825,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.0,0.17,0.33,4.0,0.034,0.9934,3.19,0.39,10.6,5.7966999999999995,2.6725,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.3,0.21,0.58,17.1,0.049,1.0006,3.01,0.51,9.3,5.1503000000000005,3.0250000000000004,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
7.2,0.21,0.35,14.5,0.048,0.9982,3.05,0.47,8.9,4.9491000000000005,2.7024999999999997,Sweet,"Complex,Spicy","Balanced,Structured",Light,Live
7.1,0.21,0.4,1.2,0.069,0.9928,3.42,0.43,10.6,5.7964,2.7824999999999998,Dry,Intense,"Balanced,Structured",Medium,Live
8.4,0.17,0.31,6.7,0.038,0.9945,3.1,0.32,10.6,5.79725,2.995,Semi-Dry,"Complex,Spicy",Soft,Medium,Brilliant
7.4,0.24,0.31,8.4,0.045,0.9963,3.09,0.32,8.8,4.89815,2.76,Semi-Dry,"Complex,Spicy",Soft,Light,Live
5.3,0.24,0.33,1.3,0.033,0.9906,3.59,0.38,11.0,5.9953,2.365,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
6.5,0.28,0.26,8.8,0.04,0.9956,3.32,0.37,10.2,5.597799999999999,2.59,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.5,0.29,0.25,10.6,0.039,0.9962,3.31,0.34,10.1,5.5481,2.5875,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
5.8,0.29,0.21,2.6,0.025,0.9894,3.39,0.79,14.0,7.4947,2.4225,Semi-Dry,Simple,Robust,Full-Bodied,Live
6.3,0.17,0.42,2.8,0.028,0.9908,3.27,0.43,11.8,6.3954,2.54,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.3,0.16,0.4,1.6,0.033,0.9914,3.44,0.53,11.4,6.1957,2.575,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.9,0.29,0.39,6.7,0.036,0.9938,3.12,0.42,10.7,5.8469,2.925,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.5,0.32,0.45,4.9,0.028,0.9922,3.51,0.49,11.5,6.2461,2.4450000000000003,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.1,0.29,0.27,1.7,0.024,0.9893,3.21,0.51,12.6,6.79465,2.4675000000000002,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Live
9.2,0.22,0.4,2.4,0.054,0.9952,3.04,0.46,9.3,5.147600000000001,3.215,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
8.0,0.18,0.37,1.3,0.04,0.9912,3.06,0.61,12.1,6.545599999999999,2.9025,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.5,0.22,0.34,12.0,0.053,0.9983,3.52,0.44,9.9,5.44915,2.645,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.4,0.18,0.4,1.6,0.047,0.9937,3.28,0.44,10.7,5.84685,2.815,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.5,0.52,0.17,1.4,0.047,0.9932,3.26,0.32,10.0,5.4966,2.6125,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
7.0,0.15,0.38,2.2,0.047,0.9928,3.13,0.39,10.4,5.696400000000001,2.665,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.9,0.415,0.13,1.4,0.04,0.9922,3.29,0.52,10.5,5.7461,2.43375,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.1,0.45,0.34,8.3,0.037,0.9976,3.31,0.64,9.7,5.3488,3.05,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
5.8,0.415,0.13,1.4,0.04,0.9922,3.29,0.52,10.5,5.7461,2.40875,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.4,0.5,0.16,12.9,0.042,0.9974,3.28,0.33,9.0,4.9987,2.585,Sweet,"Complex,Spicy",Soft,Light,Live
6.7,0.105,0.32,12.4,0.051,0.998,3.54,0.45,9.2,5.098999999999999,2.6662500000000002,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.0,0.4,0.3,1.6,0.047,0.9931,3.17,0.48,10.1,5.54655,2.4675000000000002,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.6,0.25,0.39,1.45,0.04,0.9911,3.35,0.4,11.4,6.19555,2.6475,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
9.8,0.36,0.45,1.6,0.042,0.9944,2.93,0.46,10.8,5.897200000000001,3.385,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
9.6,0.23,0.4,1.5,0.044,0.9937,2.96,0.49,10.9,5.94685,3.2975000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
6.3,0.55,0.45,13.0,0.047,0.9974,3.2,0.46,9.2,5.0987,2.625,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.5,0.115,0.29,1.95,0.038,0.989,3.12,0.25,12.9,6.944500000000001,2.50625,Semi-Dry,"Complex,Spicy",Soft,Full-Bodied,Live
6.4,0.125,0.29,5.85,0.042,0.992,3.23,0.32,12.0,6.496,2.51125,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
5.7,0.1,0.27,1.3,0.047,0.9928,3.27,0.46,9.5,5.2464,2.335,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
7.9,0.25,0.29,5.3,0.031,0.9918,3.06,0.32,11.8,6.3959,2.875,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
6.9,0.2,0.28,1.2,0.048,0.9936,3.19,0.43,9.1,5.0468,2.6425,Dry,"Complex,Spicy","Balanced,Structured",Light,Live
6.9,0.23,0.34,4.0,0.047,0.9944,3.2,0.52,9.7,5.3472,2.6675000000000004,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.39,0.31,14.35,0.043,0.9988,3.17,0.54,9.1,5.0493999999999994,2.6674999999999995,Sweet,"Complex,Spicy","Balanced,Structured",Light,Live
8.7,0.22,0.42,2.3,0.053,0.994,2.99,0.43,10.0,5.497,3.0825,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
7.4,0.41,0.34,4.7,0.042,0.9953,3.25,0.42,10.4,5.69765,2.85,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.7,0.25,0.34,12.85,0.048,0.9986,3.44,0.47,9.5,5.2493,2.6825,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.0,0.26,0.42,5.2,0.027,0.9914,3.4,0.4,12.3,6.645700000000001,2.52,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.1,0.31,0.37,8.4,0.031,0.9934,3.42,0.4,11.7,6.346699999999999,2.55,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
9.0,0.31,0.49,6.9,0.034,0.9937,2.99,0.34,11.5,6.24685,3.1975000000000002,Semi-Dry,"Complex,Spicy",Soft,Medium,Brilliant
8.5,0.16,0.33,1.0,0.076,0.9921,3.14,0.46,10.6,5.79605,3.0325,Dry,Intense,"Balanced,Structured",Medium,Brilliant
9.3,0.34,0.49,7.3,0.052,0.998,3.17,0.61,10.2,5.598999999999999,3.325,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
7.2,0.24,0.3,1.6,0.048,0.9933,3.25,0.45,10.5,5.74665,2.7475,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.2,0.25,0.32,1.5,0.047,0.9933,3.26,0.44,10.5,5.74665,2.7575000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
9.1,0.27,0.32,1.1,0.031,0.9936,3.03,0.41,10.6,5.7968,3.1799999999999997,Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
8.9,0.34,0.32,1.3,0.041,0.9953,3.17,0.49,9.5,5.24765,3.1825,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
7.0,0.17,0.37,5.7,0.025,0.9938,3.2,0.49,10.8,5.8969000000000005,2.685,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.7,0.25,0.23,7.2,0.038,0.9952,3.14,0.35,9.5,5.2476,2.58,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
6.9,0.32,0.17,7.6,0.042,0.9959,3.13,0.4,8.9,4.9479500000000005,2.63,Semi-Dry,"Complex,Spicy","Balanced,Structured",Light,Live
6.1,0.6,0.0,1.3,0.042,0.9937,3.31,0.38,9.4,5.19685,2.5025,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.3,0.395,0.07,1.3,0.035,0.992,3.5,0.35,10.6,5.795999999999999,2.31625,Semi-Dry,"Complex,Spicy",Soft,Medium,Liveliness
7.9,0.16,0.3,4.8,0.037,0.9967,3.47,0.44,9.0,4.99835,2.9575000000000005,Semi-Dry,"Complex,Spicy","Balanced,Structured",Light,Brilliant
7.6,0.33,0.36,2.1,0.034,0.9944,3.42,0.48,10.5,5.7472,2.9274999999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.6,0.25,0.41,7.4,0.043,0.9946,3.15,0.6,10.2,5.5973,2.6025,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.2,0.23,0.49,0.9,0.057,0.9928,3.07,0.38,10.4,5.696400000000001,2.9975,Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
6.0,0.24,0.32,6.3,0.03,0.9946,3.52,0.41,10.4,5.6973,2.52,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.1,0.45,0.27,0.8,0.039,0.9927,3.23,0.32,9.5,5.24635,2.5125,Dry,"Complex,Spicy",Soft,Medium,Live
7.4,0.23,0.43,1.4,0.044,0.9938,3.22,0.62,10.6,5.7969,2.8200000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.2,0.2,0.38,1.0,0.037,0.9918,3.21,0.37,11.0,5.9959,2.7475,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.7,0.25,0.43,4.5,0.062,0.9966,3.38,0.5,9.9,5.448300000000001,2.9400000000000004,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
7.2,0.26,0.26,12.7,0.036,0.9986,3.41,0.5,10.0,5.4993,2.7824999999999998,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.4,0.25,0.41,8.6,0.042,0.9965,3.0,0.44,9.1,5.0482499999999995,2.515,Semi-Dry,"Complex,Spicy","Balanced,Structured",Light,Live
6.3,0.32,0.35,11.1,0.039,0.9984,3.36,0.5,9.4,5.1992,2.5825,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.25,0.29,2.0,0.042,0.9952,3.46,0.54,10.2,5.5976,2.7,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
9.8,0.44,0.4,2.8,0.036,0.9956,2.97,0.39,9.2,5.097799999999999,3.4025000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
7.2,0.2,0.25,4.5,0.044,0.9949,3.23,0.36,9.4,5.19745,2.72,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
7.5,0.42,0.45,9.1,0.029,0.996,3.12,0.36,10.1,5.548,2.8724999999999996,Semi-Dry,Simple,Soft,Medium,Live
6.4,0.26,0.3,2.2,0.025,0.992,3.21,0.47,10.6,5.795999999999999,2.5425,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
7.9,0.46,0.32,4.1,0.033,0.9912,3.18,0.44,12.8,6.8956,2.9650000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Brilliant
6.5,0.41,0.64,11.8,0.065,0.9978,3.12,0.51,8.9,4.9489,2.6675,Semi-Dry,Intense,"Balanced,Structured",Light,Live
7.5,0.32,0.37,1.2,0.048,0.9938,3.09,0.43,9.3,5.1469000000000005,2.82,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.6,0.21,0.38,2.2,0.026,0.9914,3.25,0.4,11.1,6.0457,2.61,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
7.1,0.21,0.3,1.4,0.037,0.9932,3.13,0.33,9.9,5.4466,2.6849999999999996,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
7.6,0.26,0.47,1.6,0.068,0.9944,3.1,0.45,9.6,5.2972,2.8575,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
6.2,0.37,0.22,8.3,0.025,0.9964,3.33,0.6,9.6,5.2982,2.5300000000000002,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
7.9,0.22,0.45,14.2,0.038,0.9992,3.03,0.46,9.2,5.0996,2.9,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
7.4,0.25,0.37,6.9,0.02,0.9939,3.0,0.48,10.7,5.84695,2.755,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.8,0.18,0.37,1.5,0.027,0.992,3.3,0.45,10.8,5.896000000000001,2.6624999999999996,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
7.0,0.17,0.37,1.5,0.028,0.9922,3.3,0.46,10.8,5.896100000000001,2.71,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
8.9,0.33,0.32,1.5,0.047,0.9954,3.19,0.46,9.4,5.1977,3.185,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
7.0,0.26,0.46,15.55,0.037,0.9986,2.94,0.35,8.8,4.8993,2.665,Sweet,"Complex,Spicy",Soft,Light,Live
6.3,0.21,0.4,1.7,0.031,0.9917,3.42,0.49,11.5,6.24585,2.5825,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.0,0.23,0.46,1.5,0.03,0.9907,3.23,0.47,12.5,6.74535,2.9800000000000004,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Brilliant
9.2,0.28,0.41,1.0,0.042,0.9922,2.96,0.25,10.5,5.7461,3.2124999999999995,Dry,"Complex,Spicy",Soft,Medium,Brilliant
7.3,0.27,0.39,6.7,0.064,0.9958,3.29,0.3,9.7,5.347899999999999,2.8125,Semi-Dry,Intense,Soft,Medium,Live
7.6,0.32,0.36,1.6,0.04,0.993,3.23,0.52,11.3,6.1465000000000005,2.8775,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
9.7,0.24,0.45,1.2,0.033,0.9926,2.74,0.47,10.8,5.8963,3.2824999999999998,Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
8.0,0.61,0.38,12.1,0.301,0.9993,2.94,0.48,9.2,5.09965,2.9825,Semi-Dry,Intense,"Balanced,Structured",Medium,Brilliant
7.2,0.26,0.44,7.1,0.027,0.993,3.02,0.34,11.1,6.0465,2.73,Semi-Dry,Simple,Soft,Medium,Live
6.4,0.23,0.33,1.15,0.044,0.992,3.33,0.44,11.0,5.996,2.5725000000000002,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.9,0.4,0.32,6.0,0.034,0.992,3.51,0.58,12.5,6.746,2.5325,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
7.6,0.28,0.39,1.2,0.038,0.994,3.16,0.67,10.0,5.497,2.8575,Dry,"Complex,Spicy",Robust,Medium,Live
6.9,0.18,0.38,6.5,0.039,0.9943,3.1,0.42,10.5,5.7471499999999995,2.64,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
9.4,0.26,0.53,1.2,0.047,0.9921,3.23,0.28,12.5,6.74605,3.355,Dry,"Complex,Spicy",Soft,Full-Bodied,Brilliant
8.3,0.33,0.42,1.15,0.033,0.9911,3.2,0.32,12.4,6.69555,3.0625,Dry,"Complex,Spicy",Soft,Medium,Brilliant
7.3,0.29,0.3,13.0,0.043,0.9986,3.06,0.41,8.7,4.8492999999999995,2.7375,Sweet,"Complex,Spicy","Balanced,Structured",Light,Live
7.9,0.41,0.37,4.5,0.03,0.992,3.17,0.54,12.4,6.696,2.9625,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Brilliant
7.9,0.44,0.37,5.85,0.033,0.992,3.16,0.54,12.6,6.795999999999999,2.9675,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Brilliant
7.7,0.39,0.3,5.2,0.037,0.9943,3.38,0.44,11.0,5.9971499999999995,2.9425,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.7,0.26,0.31,1.3,0.043,0.9937,3.42,0.5,10.1,5.54685,2.9225,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.8,0.32,0.31,1.7,0.036,0.993,3.03,0.48,10.5,5.7465,2.8649999999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.3,0.24,0.39,3.6,0.024,0.9928,3.17,0.51,10.9,5.946400000000001,2.775,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
10.3,0.25,0.48,2.2,0.042,0.998,3.19,0.59,9.7,5.348999999999999,3.555,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
7.9,0.14,0.28,1.8,0.041,0.9954,3.45,0.43,9.2,5.0977,2.9425,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.4,0.18,0.42,2.1,0.036,0.9938,3.4,0.41,10.6,5.7969,2.85,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.1,0.43,0.42,6.6,0.033,0.9918,2.98,0.39,13.3,7.1459,2.9825,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Brilliant
6.4,0.26,0.22,5.1,0.037,0.9944,3.29,0.32,10.1,5.5472,2.5425,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
8.0,0.66,0.72,17.55,0.042,0.9999,2.92,0.68,9.4,5.19995,3.075,Sweet,"Complex,Spicy",Robust,Medium,Brilliant
8.0,0.2,0.4,5.2,0.055,0.9953,3.18,0.4,10.6,5.79765,2.945,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.2,0.21,0.34,1.1,0.046,0.992,3.25,0.4,11.3,6.146000000000001,2.75,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.2,0.18,0.31,1.1,0.045,0.9925,3.32,0.4,10.8,5.89625,2.7525,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.4,0.57,0.44,10.7,0.051,0.9981,3.15,0.51,10.4,5.69905,3.14,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
5.3,0.26,0.23,5.15,0.034,0.9952,3.82,0.51,10.5,5.7476,2.4025,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
5.7,0.245,0.33,1.1,0.049,0.9927,3.13,0.42,9.3,5.14635,2.3512500000000003,Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
5.6,0.245,0.32,1.1,0.047,0.9927,3.12,0.42,9.3,5.14635,2.32125,Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
7.3,0.25,0.41,1.8,0.037,0.9911,3.29,0.39,12.2,6.595549999999999,2.8125,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.0,0.16,0.73,1.0,0.138,0.9936,3.08,0.3,9.2,5.0968,2.7425,Dry,Intense,Soft,Light,Live
6.4,0.22,0.34,1.8,0.057,0.9959,3.81,0.57,10.3,5.647950000000001,2.6925,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.4,0.17,0.27,6.7,0.036,0.9948,3.28,0.35,10.2,5.5973999999999995,2.53,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
6.9,0.29,0.16,6.8,0.034,0.9955,3.08,0.39,9.0,4.99775,2.6075,Semi-Dry,"Complex,Spicy","Balanced,Structured",Light,Live
6.2,0.21,0.38,6.8,0.036,0.9951,3.06,0.36,9.3,5.147550000000001,2.4625,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
6.4,0.23,0.3,7.1,0.037,0.9952,3.06,0.34,9.2,5.0976,2.4975,Semi-Dry,"Complex,Spicy",Soft,Light,Live
7.3,0.19,0.68,1.5,0.05,0.9946,3.32,0.64,9.4,5.1973,2.8725,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
9.6,0.29,0.46,1.45,0.039,0.9944,2.92,0.46,9.5,5.2472,3.3175,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
7.2,0.14,0.35,1.2,0.036,0.9938,3.46,0.39,9.9,5.4469,2.7874999999999996,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.9,0.31,0.34,7.4,0.059,0.9963,3.46,0.62,11.1,6.04815,2.7525,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
7.5,0.28,0.34,4.2,0.028,0.991,2.99,0.41,12.3,6.6455,2.7775000000000003,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
7.0,0.39,0.31,5.3,0.169,0.9965,3.2,0.48,9.4,5.19825,2.7249999999999996,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
6.2,0.22,0.27,1.5,0.064,0.9938,3.22,0.46,9.2,5.0969,2.4775,Semi-Dry,Intense,"Balanced,Structured",Light,Live
7.0,0.24,0.36,4.9,0.083,0.9942,3.33,0.37,10.8,5.8971,2.7325,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
6.6,0.27,0.3,1.9,0.025,0.9928,3.29,0.62,10.5,5.7464,2.6149999999999998,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
7.4,0.31,0.74,10.7,0.039,0.9977,3.02,0.43,8.7,4.84885,2.8674999999999997,Semi-Dry,"Complex,Spicy","Balanced,Structured",Light,Live
8.0,0.45,0.36,8.8,0.026,0.9927,3.07,0.25,12.7,6.846349999999999,2.9699999999999998,Semi-Dry,Simple,Soft,Full-Bodied,Brilliant
6.6,0.16,0.29,1.8,0.05,0.9912,3.06,0.44,11.4,6.1956,2.5275,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.3,0.21,0.4,1.6,0.032,0.9907,3.02,0.6,12.9,6.94535,2.9825000000000004,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Brilliant
7.2,0.32,0.33,1.4,0.029,0.9902,3.15,0.51,12.8,6.8951,2.75,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Live
6.6,0.16,0.3,1.6,0.034,0.992,3.38,0.44,11.2,6.096,2.61,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.4,0.16,0.33,1.5,0.033,0.994,3.14,0.42,9.7,5.3469999999999995,3.0075000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
6.2,0.17,0.3,1.1,0.037,0.993,3.5,0.54,10.3,5.6465000000000005,2.5425,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.9,0.39,0.22,4.3,0.03,0.993,3.0,0.87,11.6,6.2965,2.6275,Semi-Dry,Simple,Robust,Medium,Live
6.9,0.41,0.22,4.2,0.031,0.993,3.0,0.86,11.6,6.2965,2.6325000000000003,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
7.5,0.38,0.33,5.0,0.045,0.9942,3.32,0.44,10.9,5.9471,2.8825,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.3,0.42,0.38,6.8,0.045,0.9925,3.19,0.37,12.6,6.79625,2.8225,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
7.3,0.34,0.39,5.2,0.04,0.9925,3.3,0.47,12.4,6.69625,2.8324999999999996,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
7.8,0.23,0.28,4.75,0.042,0.9928,2.96,0.4,11.5,6.2464,2.8175,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
9.0,0.245,0.38,5.9,0.045,0.995,2.93,0.35,10.2,5.597499999999999,3.13875,Semi-Dry,"Complex,Spicy",Soft,Medium,Brilliant
6.9,0.2,0.4,7.7,0.032,0.9939,3.22,0.27,11.4,6.19695,2.68,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
7.4,0.19,0.42,6.4,0.067,0.9958,3.3,0.33,9.6,5.2979,2.8275000000000006,Semi-Dry,Intense,Soft,Medium,Live
